order_id,quantity,return_status,final_price_at_order_time,cost_price_at_order_time,branch_product_id
25357,3,,1352.51,82.35,896
25357,4,,1332.02,50.54,577
25357,3,,1332.02,63.69,1511
25357,4,,1332.02,61.05,418
25357,5,,1332.02,84.87,122
25357,5,,1332.02,62.61,175
25358,5,,1330.92,78.83,530
25358,4,,1330.92,53.99,1478
25358,3,,1330.92,61.28,1759
25358,3,,1330.92,78.12,2408
25358,5,,1330.92,75.55,1337
25358,5,,1330.92,82.93,1624
25358,3,,1330.92,81.95,2189
25358,5,,1343.73,63.22,1978
25358,5,,1343.73,82.21,2137
25358,4,,1343.73,50.92,1067
25358,3,,1336.70,88.33,1567
25358,5,,1336.70,77.81,1849
25358,3,,1352.51,63.99,515
25358,3,,1352.51,85.41,743
25358,4,,1352.51,82.35,896
25358,3,,1332.02,50.54,577
25358,5,,1332.02,63.69,1511
25358,5,,1332.02,61.05,418
25358,4,,1332.02,84.87,122
25358,3,,1332.02,62.61,175
25359,4,,1330.92,78.83,530
25359,5,,1330.92,53.99,1478
25359,5,,1330.92,61.28,1759
25359,5,,1330.92,78.12,2408
25359,4,,1330.92,75.55,1337
25359,4,,1330.92,82.93,1624
25359,4,,1330.92,81.95,2189
25359,5,,1343.73,63.22,1978
25359,4,,1343.73,82.21,2137
25359,5,,1343.73,50.92,1067
25359,4,,1336.70,88.33,1567
25359,3,,1336.70,77.81,1849
25359,3,,1352.51,63.99,515
25359,5,,1352.51,85.41,743
25359,3,,1352.51,82.35,896
25359,3,,1332.02,50.54,577
25359,4,,1332.02,63.69,1511
25359,4,,1332.02,61.05,418
25359,4,,1332.02,84.87,122
25359,3,,1332.02,62.61,175
25360,3,,1330.92,78.83,530
25360,4,,1330.92,53.99,1478
25360,3,,1330.92,61.28,1759
25360,4,,1330.92,78.12,2408
25360,5,,1330.92,75.55,1337
25360,3,,1330.92,82.93,1624
25360,3,,1330.92,81.95,2189
25360,5,,1343.73,63.22,1978
25360,5,,1343.73,82.21,2137
25360,3,,1343.73,50.92,1067
25360,5,,1336.70,88.33,1567
25360,4,,1336.70,77.81,1849
25360,4,,1352.51,63.99,515
25360,3,,1352.51,85.41,743
25360,4,,1352.51,82.35,896
25360,4,,1332.02,50.54,577
25360,3,,1332.02,63.69,1511
25360,3,,1332.02,61.05,418
25360,4,,1332.02,84.87,122
25360,3,,1332.02,62.61,175
25361,4,,1330.92,78.83,530
25361,5,,1330.92,53.99,1478
25361,5,,1330.92,61.28,1759
25361,4,,1330.92,78.12,2408
25361,3,,1330.92,75.55,1337
25361,3,,1330.92,82.93,1624
25361,3,,1330.92,81.95,2189
25361,5,,1343.73,63.22,1978
25361,5,,1343.73,82.21,2137
25361,3,,1343.73,50.92,1067
25361,5,,1336.70,88.33,1567
25361,5,,1336.70,77.81,1849
25361,5,,1352.51,63.99,515
25361,3,,1352.51,85.41,743
25361,3,,1352.51,82.35,896
25361,5,,1332.02,50.54,577
25361,4,,1332.02,63.69,1511
25361,4,,1332.02,61.05,418
25361,3,,1332.02,84.87,122
25361,3,,1332.02,62.61,175
25362,5,,1330.92,78.83,530
25362,5,,1330.92,53.99,1478
25362,3,,1330.92,61.28,1759
25362,5,,1330.92,78.12,2408
25362,3,,1330.92,75.55,1337
25362,3,,1330.92,82.93,1624
25362,4,,1330.92,81.95,2189
25362,5,,1343.73,63.22,1978
25362,4,,1343.73,82.21,2137
25362,4,,1343.73,50.92,1067
25362,5,,1336.70,88.33,1567
25362,5,,1336.70,77.81,1849
25362,4,,1352.51,63.99,515
25362,5,,1352.51,85.41,743
25362,5,,1352.51,82.35,896
25362,3,,1332.02,50.54,577
25362,5,,1332.02,63.69,1511
25362,5,,1332.02,61.05,418
25362,3,,1332.02,84.87,122
25362,3,,1332.02,62.61,175
25363,3,,1330.92,78.83,530
25363,4,,1330.92,53.99,1478
25363,5,,1330.92,61.28,1759
25363,4,,1330.92,78.12,2408
25363,5,,1330.92,75.55,1337
25363,5,,1330.92,82.93,1624
25363,4,,1330.92,81.95,2189
25363,4,,1343.73,63.22,1978
25363,4,,1343.73,82.21,2137
25363,5,,1343.73,50.92,1067
25363,3,,1336.70,88.33,1567
25363,5,,1336.70,77.81,1849
25363,4,,1352.51,63.99,515
25363,4,,1352.51,85.41,743
25363,4,,1352.51,82.35,896
25363,5,,1332.02,50.54,577
25363,3,,1332.02,63.69,1511
25363,5,,1332.02,61.05,418
25363,4,,1332.02,84.87,122
25363,5,,1332.02,62.61,175
25364,5,,1330.92,78.83,530
25364,5,,1330.92,53.99,1478
25364,4,,1330.92,61.28,1759
25364,3,,1330.92,78.12,2408
25364,4,,1330.92,75.55,1337
25364,4,,1330.92,82.93,1624
25364,3,,1330.92,81.95,2189
25364,3,,1343.73,63.22,1978
25364,4,,1343.73,82.21,2137
25364,5,,1343.73,50.92,1067
25364,3,,1336.70,88.33,1567
25364,4,,1336.70,77.81,1849
25364,3,,1352.51,63.99,515
25364,5,,1352.51,85.41,743
25364,4,,1352.51,82.35,896
25364,5,,1332.02,50.54,577
25364,5,,1332.02,63.69,1511
25364,4,,1332.02,61.05,418
25364,4,,1332.02,84.87,122
25364,3,,1332.02,62.61,175
25365,3,,1330.92,78.83,530
25365,4,,1330.92,53.99,1478
25365,5,,1330.92,61.28,1759
25365,4,,1330.92,78.12,2408
25365,4,,1330.92,75.55,1337
25365,5,,1330.92,82.93,1624
25365,3,,1330.92,81.95,2189
25365,4,,1343.73,63.22,1978
25365,4,,1343.73,82.21,2137
25365,4,,1343.73,50.92,1067
25365,4,,1336.70,88.33,1567
25365,3,,1336.70,77.81,1849
25365,5,,1352.51,63.99,515
25365,5,,1352.51,85.41,743
25365,3,,1352.51,82.35,896
25365,3,,1332.02,50.54,577
25365,4,,1332.02,63.69,1511
25365,5,,1332.02,61.05,418
25365,4,,1332.02,84.87,122
25365,3,,1332.02,62.61,175
25366,4,,1330.92,78.83,530
25366,4,,1330.92,53.99,1478
25366,3,,1330.92,61.28,1759
25366,5,,1330.92,78.12,2408
25366,3,,1330.92,75.55,1337
25366,3,,1330.92,82.93,1624
25366,4,,1330.92,81.95,2189
25366,3,,1343.73,63.22,1978
25366,3,,1343.73,82.21,2137
25366,4,,1343.73,50.92,1067
25366,4,,1336.70,88.33,1567
25366,4,,1336.70,77.81,1849
25366,4,,1352.51,63.99,515
25366,5,,1352.51,85.41,743
25366,4,,1352.51,82.35,896
25366,4,,1332.02,50.54,577
25366,4,,1332.02,63.69,1511
25366,3,,1332.02,61.05,418
25366,5,,1332.02,84.87,122
25366,5,,1332.02,62.61,175
25367,3,,1330.92,78.83,530
25367,5,,1330.92,53.99,1478
25367,5,,1330.92,61.28,1759
25367,3,,1330.92,78.12,2408
25367,4,,1330.92,75.55,1337
25367,4,,1330.92,82.93,1624
25367,5,,1330.92,81.95,2189
25367,5,,1343.73,63.22,1978
25367,4,,1343.73,82.21,2137
25367,5,,1343.73,50.92,1067
25367,4,,1336.70,88.33,1567
25367,4,,1336.70,77.81,1849
25367,3,,1352.51,63.99,515
25367,4,,1352.51,85.41,743
25367,3,,1352.51,82.35,896
25367,3,,1332.02,50.54,577
25367,5,,1332.02,63.69,1511
25367,5,,1332.02,61.05,418
25367,4,,1332.02,84.87,122
25367,5,,1332.02,62.61,175
25368,3,,1330.92,78.83,530
25368,3,,1330.92,53.99,1478
25368,3,,1330.92,61.28,1759
25368,4,,1330.92,78.12,2408
25368,4,,1330.92,75.55,1337
25368,3,,1330.92,82.93,1624
25368,3,,1330.92,81.95,2189
25368,5,,1343.73,63.22,1978
25368,3,,1343.73,82.21,2137
25368,4,,1343.73,50.92,1067
25368,4,,1336.70,88.33,1567
25368,3,,1336.70,77.81,1849
25368,5,,1352.51,63.99,515
25368,3,,1352.51,85.41,743
25368,3,,1352.51,82.35,896
25368,4,,1332.02,50.54,577
25368,3,,1332.02,63.69,1511
25368,5,,1332.02,61.05,418
25368,3,,1332.02,84.87,122
25368,4,,1332.02,62.61,175
25369,4,,1330.92,78.83,530
25369,3,,1330.92,53.99,1478
25369,3,,1330.92,61.28,1759
25369,3,,1330.92,78.12,2408
25369,3,,1330.92,75.55,1337
25369,5,,1330.92,82.93,1624
25369,4,,1330.92,81.95,2189
25369,4,,1343.73,63.22,1978
25369,5,,1343.73,82.21,2137
25369,4,,1343.73,50.92,1067
25369,4,,1336.70,88.33,1567
25369,3,,1336.70,77.81,1849
25369,4,,1352.51,63.99,515
25369,5,,1352.51,85.41,743
25369,4,,1352.51,82.35,896
25369,3,,1332.02,50.54,577
25369,5,,1332.02,63.69,1511
25369,3,,1332.02,61.05,418
25369,4,,1332.02,84.87,122
25369,5,,1332.02,62.61,175
25370,5,,1330.92,78.83,530
25370,5,,1330.92,53.99,1478
25370,4,,1330.92,61.28,1759
25370,3,,1330.92,78.12,2408
25370,4,,1330.92,75.55,1337
25370,4,,1330.92,82.93,1624
25370,5,,1330.92,81.95,2189
25370,4,,1343.73,63.22,1978
25370,3,,1343.73,82.21,2137
25370,3,,1343.73,50.92,1067
25370,4,,1336.70,88.33,1567
25370,5,,1336.70,77.81,1849
25370,3,,1352.51,63.99,515
25370,3,,1352.51,85.41,743
25370,3,,1352.51,82.35,896
25370,4,,1332.02,50.54,577
25370,3,,1332.02,63.69,1511
25370,4,,1332.02,61.05,418
25370,5,,1332.02,84.87,122
25370,3,,1332.02,62.61,175
25371,3,,1330.92,78.83,530
25371,3,,1330.92,53.99,1478
25371,3,,1330.92,61.28,1759
25371,3,,1330.92,78.12,2408
25371,5,,1330.92,75.55,1337
25371,5,,1330.92,82.93,1624
25371,3,,1330.92,81.95,2189
25371,5,,1343.73,63.22,1978
25371,3,,1343.73,82.21,2137
25371,5,,1343.73,50.92,1067
25371,4,,1336.70,88.33,1567
25371,3,,1336.70,77.81,1849
25371,3,,1352.51,63.99,515
25371,4,,1352.51,85.41,743
25371,3,,1352.51,82.35,896
25371,3,,1332.02,50.54,577
25371,5,,1332.02,63.69,1511
25371,4,,1332.02,61.05,418
25371,4,,1332.02,84.87,122
25371,4,,1332.02,62.61,175
25372,3,,1330.92,78.83,530
25372,4,,1330.92,53.99,1478
25372,5,,1330.92,61.28,1759
25372,4,,1330.92,78.12,2408
25372,4,,1330.92,75.55,1337
25372,3,,1330.92,82.93,1624
25372,4,,1330.92,81.95,2189
25372,5,,1343.73,63.22,1978
25372,3,,1343.73,82.21,2137
25372,3,,1343.73,50.92,1067
25372,5,,1336.70,88.33,1567
25372,4,,1336.70,77.81,1849
25372,5,,1352.51,63.99,515
25372,5,,1352.51,85.41,743
25372,4,,1352.51,82.35,896
25372,4,,1332.02,50.54,577
25372,3,,1332.02,63.69,1511
25372,3,,1332.02,61.05,418
25372,4,,1332.02,84.87,122
25372,3,,1332.02,62.61,175
25373,5,,1330.92,78.83,530
25373,5,,1330.92,53.99,1478
25373,5,,1330.92,61.28,1759
25373,5,,1330.92,78.12,2408
25373,5,,1330.92,75.55,1337
25373,4,,1330.92,82.93,1624
25373,4,,1330.92,81.95,2189
25373,4,,1343.73,63.22,1978
25373,5,,1343.73,82.21,2137
25373,5,,1343.73,50.92,1067
25373,4,,1336.70,88.33,1567
25373,4,,1336.70,77.81,1849
25373,4,,1352.51,63.99,515
25373,3,,1352.51,85.41,743
25373,3,,1352.51,82.35,896
25373,3,,1332.02,50.54,577
25373,3,,1332.02,63.69,1511
25373,4,,1332.02,61.05,418
25373,4,,1332.02,84.87,122
25373,3,,1332.02,62.61,175
25374,4,,1330.92,78.83,530
25374,3,,1330.92,53.99,1478
25374,4,,1330.92,61.28,1759
25374,3,,1330.92,78.12,2408
25374,3,,1330.92,75.55,1337
25374,4,,1330.92,82.93,1624
25374,4,,1330.92,81.95,2189
25374,5,,1343.73,63.22,1978
25374,3,,1343.73,82.21,2137
25374,5,,1343.73,50.92,1067
25374,5,,1336.70,88.33,1567
25374,3,,1336.70,77.81,1849
25374,3,,1352.51,63.99,515
25374,3,,1352.51,85.41,743
25374,5,,1352.51,82.35,896
25374,5,,1332.02,50.54,577
25374,5,,1332.02,63.69,1511
25374,5,,1332.02,61.05,418
25374,5,,1332.02,84.87,122
25374,3,,1332.02,62.61,175
25375,3,,1330.92,78.83,530
25375,3,,1330.92,53.99,1478
25375,3,,1330.92,61.28,1759
25375,3,,1330.92,78.12,2408
25375,3,,1330.92,75.55,1337
25375,4,,1330.92,82.93,1624
25375,5,,1330.92,81.95,2189
25375,3,,1343.73,63.22,1978
25375,3,,1343.73,82.21,2137
25375,4,,1343.73,50.92,1067
25375,3,,1336.70,88.33,1567
25375,3,,1336.70,77.81,1849
25375,5,,1352.51,63.99,515
25375,3,,1352.51,85.41,743
25375,5,,1352.51,82.35,896
25375,4,,1332.02,50.54,577
25375,4,,1332.02,63.69,1511
25375,4,,1332.02,61.05,418
25375,5,,1332.02,84.87,122
25375,5,,1332.02,62.61,175
25376,3,,1330.92,78.83,530
25376,3,,1330.92,53.99,1478
25376,4,,1330.92,61.28,1759
25376,5,,1330.92,78.12,2408
25376,5,,1330.92,75.55,1337
25376,3,,1330.92,82.93,1624
25376,5,,1330.92,81.95,2189
25376,4,,1343.73,63.22,1978
25376,5,,1343.73,82.21,2137
25376,3,,1343.73,50.92,1067
25376,4,,1336.70,88.33,1567
25376,3,,1336.70,77.81,1849
25376,3,,1352.51,63.99,515
25376,3,,1352.51,85.41,743
25376,5,,1352.51,82.35,896
25376,4,,1332.02,50.54,577
25376,5,,1332.02,63.69,1511
25376,4,,1332.02,61.05,418
25376,5,,1332.02,84.87,122
25376,4,,1332.02,62.61,175
25377,3,,1330.92,78.83,530
25377,3,,1330.92,53.99,1478
25377,5,,1330.92,61.28,1759
25377,3,,1330.92,78.12,2408
25377,4,,1330.92,75.55,1337
25377,4,,1330.92,82.93,1624
25377,3,,1330.92,81.95,2189
25377,3,,1343.73,63.22,1978
25377,4,,1343.73,82.21,2137
25377,3,,1343.73,50.92,1067
25377,4,,1336.70,88.33,1567
25377,3,,1336.70,77.81,1849
25377,3,,1352.51,63.99,515
25377,5,,1352.51,85.41,743
25377,5,,1352.51,82.35,896
25377,4,,1332.02,50.54,577
25377,5,,1332.02,63.69,1511
25377,5,,1332.02,61.05,418
25377,4,,1332.02,84.87,122
25377,5,,1332.02,62.61,175
25378,5,,1330.92,78.83,530
25378,5,,1330.92,53.99,1478
25378,4,,1330.92,61.28,1759
25378,3,,1330.92,78.12,2408
25378,5,,1330.92,75.55,1337
25378,3,,1330.92,82.93,1624
25378,4,,1330.92,81.95,2189
25378,5,,1343.73,63.22,1978
25378,5,,1343.73,82.21,2137
25378,5,,1343.73,50.92,1067
25378,3,,1336.70,88.33,1567
25378,3,,1336.70,77.81,1849
25378,3,,1352.51,63.99,515
25378,4,,1352.51,85.41,743
25378,3,,1352.51,82.35,896
25378,5,,1332.02,50.54,577
25378,5,,1332.02,63.69,1511
25378,3,,1332.02,61.05,418
25378,3,,1332.02,84.87,122
25378,5,,1332.02,62.61,175
25379,4,,1330.92,78.83,530
25379,5,,1330.92,53.99,1478
25379,4,,1330.92,61.28,1759
25379,4,,1330.92,78.12,2408
25379,3,,1330.92,75.55,1337
25379,5,,1330.92,82.93,1624
25379,5,,1330.92,81.95,2189
25379,5,,1343.73,63.22,1978
25379,3,,1343.73,82.21,2137
25379,4,,1343.73,50.92,1067
25379,5,,1336.70,88.33,1567
25379,4,,1336.70,77.81,1849
25379,5,,1352.51,63.99,515
25379,3,,1352.51,85.41,743
25379,3,,1352.51,82.35,896
25379,5,,1332.02,50.54,577
25379,3,,1332.02,63.69,1511
25379,3,,1332.02,61.05,418
25379,3,,1332.02,84.87,122
25379,3,,1332.02,62.61,175
25380,4,,1330.92,78.83,530
25380,4,,1330.92,53.99,1478
25380,3,,1330.92,61.28,1759
25380,4,,1330.92,78.12,2408
25380,3,,1330.92,75.55,1337
25380,3,,1330.92,82.93,1624
25380,4,,1330.92,81.95,2189
25380,3,,1343.73,63.22,1978
25380,5,,1343.73,82.21,2137
25380,4,,1343.73,50.92,1067
25380,3,,1336.70,88.33,1567
25380,3,,1336.70,77.81,1849
25380,4,,1352.51,63.99,515
25380,3,,1352.51,85.41,743
25380,5,,1352.51,82.35,896
25380,3,,1332.02,50.54,577
25380,5,,1332.02,63.69,1511
25380,3,,1332.02,61.05,418
25380,5,,1332.02,84.87,122
25380,5,,1332.02,62.61,175
25381,5,,1330.92,78.83,530
25381,4,,1330.92,53.99,1478
25381,4,,1330.92,61.28,1759
25381,3,,1330.92,78.12,2408
25381,5,,1330.92,75.55,1337
25381,3,,1330.92,82.93,1624
25381,5,,1330.92,81.95,2189
25381,3,,1343.73,63.22,1978
25381,3,,1343.73,82.21,2137
25381,5,,1343.73,50.92,1067
25381,5,,1336.70,88.33,1567
25381,3,,1336.70,77.81,1849
25381,3,,1352.51,63.99,515
25381,4,,1352.51,85.41,743
25381,4,,1352.51,82.35,896
25381,4,,1332.02,50.54,577
25381,4,,1332.02,63.69,1511
25381,3,,1332.02,61.05,418
25381,5,,1332.02,84.87,122
25381,5,,1332.02,62.61,175
25382,4,,1330.92,78.83,530
25382,3,,1330.92,53.99,1478
25382,4,,1330.92,61.28,1759
25382,3,,1330.92,78.12,2408
25382,3,,1330.92,75.55,1337
25382,4,,1330.92,82.93,1624
25382,4,,1330.92,81.95,2189
25382,5,,1343.73,63.22,1978
25382,3,,1343.73,82.21,2137
25382,3,,1343.73,50.92,1067
25382,4,,1336.70,88.33,1567
25382,3,,1336.70,77.81,1849
25382,4,,1352.51,63.99,515
25382,4,,1352.51,85.41,743
25382,5,,1352.51,82.35,896
25382,4,,1332.02,50.54,577
25382,5,,1332.02,63.69,1511
25382,5,,1332.02,61.05,418
25382,4,,1332.02,84.87,122
25382,5,,1332.02,62.61,175
25383,3,,1330.92,78.83,530
25383,4,,1330.92,53.99,1478
25383,3,,1330.92,61.28,1759
25383,3,,1330.92,78.12,2408
25383,5,,1330.92,75.55,1337
25383,4,,1330.92,82.93,1624
25383,4,,1330.92,81.95,2189
25383,5,,1343.73,63.22,1978
25383,4,,1343.73,82.21,2137
25383,3,,1343.73,50.92,1067
25383,3,,1336.70,88.33,1567
25383,4,,1336.70,77.81,1849
25383,5,,1352.51,63.99,515
25383,4,,1352.51,85.41,743
25383,5,,1352.51,82.35,896
25383,3,,1332.02,50.54,577
25383,3,,1332.02,63.69,1511
25383,4,,1332.02,61.05,418
25383,5,,1332.02,84.87,122
25383,4,,1332.02,62.61,175
25384,5,,1330.92,78.83,530
25384,4,,1330.92,53.99,1478
25384,5,,1330.92,61.28,1759
25384,3,,1330.92,78.12,2408
25384,3,,1330.92,75.55,1337
25384,5,,1330.92,82.93,1624
25384,3,,1330.92,81.95,2189
25384,5,,1343.73,63.22,1978
25384,5,,1343.73,82.21,2137
25384,3,,1343.73,50.92,1067
25384,3,,1336.70,88.33,1567
25384,5,,1336.70,77.81,1849
25384,4,,1352.51,63.99,515
25384,5,,1352.51,85.41,743
25384,3,,1352.51,82.35,896
25384,5,,1332.02,50.54,577
25384,4,,1332.02,63.69,1511
25384,3,,1332.02,61.05,418
25384,4,,1332.02,84.87,122
25384,4,,1332.02,62.61,175
25385,5,,1330.92,78.83,530
25385,5,,1330.92,53.99,1478
25385,5,,1330.92,61.28,1759
25385,3,,1330.92,78.12,2408
25385,4,,1330.92,75.55,1337
25385,3,,1330.92,82.93,1624
25385,4,,1330.92,81.95,2189
25385,3,,1343.73,63.22,1978
25385,4,,1343.73,82.21,2137
25385,5,,1343.73,50.92,1067
25385,5,,1336.70,88.33,1567
25385,3,,1336.70,77.81,1849
25385,4,,1352.51,63.99,515
25385,3,,1352.51,85.41,743
25385,5,,1352.51,82.35,896
25385,3,,1332.02,50.54,577
25385,5,,1332.02,63.69,1511
25385,5,,1332.02,61.05,418
25385,5,,1332.02,84.87,122
25385,3,,1332.02,62.61,175
25386,4,,1330.92,78.83,530
25386,3,,1330.92,53.99,1478
25386,5,,1330.92,61.28,1759
25386,4,,1330.92,78.12,2408
25386,4,,1330.92,75.55,1337
25386,4,,1330.92,82.93,1624
25386,5,,1330.92,81.95,2189
25386,3,,1343.73,63.22,1978
25386,5,,1343.73,82.21,2137
25386,5,,1343.73,50.92,1067
25386,5,,1336.70,88.33,1567
25386,4,,1336.70,77.81,1849
25386,4,,1352.51,63.99,515
25386,5,,1352.51,85.41,743
25386,4,,1352.51,82.35,896
25386,3,,1332.02,50.54,577
25386,5,,1332.02,63.69,1511
25386,4,,1332.02,61.05,418
25386,5,,1332.02,84.87,122
25386,5,,1332.02,62.61,175
25387,5,,1330.92,78.83,530
25387,3,,1330.92,53.99,1478
25387,3,,1330.92,61.28,1759
25387,3,,1330.92,78.12,2408
25387,5,,1330.92,75.55,1337
25387,3,,1330.92,82.93,1624
25387,5,,1330.92,81.95,2189
25387,4,,1343.73,63.22,1978
25387,3,,1343.73,82.21,2137
25387,5,,1343.73,50.92,1067
25387,3,,1336.70,88.33,1567
25387,4,,1336.70,77.81,1849
25387,3,,1352.51,63.99,515
25387,5,,1352.51,85.41,743
25387,4,,1352.51,82.35,896
25387,5,,1332.02,50.54,577
25387,4,,1332.02,63.69,1511
25387,5,,1332.02,61.05,418
25387,3,,1332.02,84.87,122
25387,3,,1332.02,62.61,175
25388,5,,1330.92,78.83,530
25388,4,,1330.92,53.99,1478
25388,3,,1330.92,61.28,1759
25388,3,,1330.92,78.12,2408
25388,4,,1330.92,75.55,1337
25388,3,,1330.92,82.93,1624
25388,5,,1330.92,81.95,2189
25388,4,,1343.73,63.22,1978
25388,5,,1343.73,82.21,2137
25388,3,,1343.73,50.92,1067
25388,3,,1336.70,88.33,1567
25388,4,,1336.70,77.81,1849
25388,4,,1352.51,63.99,515
25388,3,,1352.51,85.41,743
25388,5,,1352.51,82.35,896
25388,3,,1332.02,50.54,577
25388,4,,1332.02,63.69,1511
25388,5,,1332.02,61.05,418
25388,4,,1332.02,84.87,122
25388,5,,1332.02,62.61,175
25389,5,,1330.92,78.83,530
25389,4,,1330.92,53.99,1478
25389,5,,1330.92,61.28,1759
25389,4,,1330.92,78.12,2408
25389,4,,1330.92,75.55,1337
25389,4,,1330.92,82.93,1624
25389,3,,1330.92,81.95,2189
25389,4,,1343.73,63.22,1978
25389,5,,1343.73,82.21,2137
25389,3,,1343.73,50.92,1067
25389,3,,1336.70,88.33,1567
25389,4,,1336.70,77.81,1849
25389,5,,1352.51,63.99,515
25389,5,,1352.51,85.41,743
25389,4,,1352.51,82.35,896
25389,5,,1332.02,50.54,577
25389,5,,1332.02,63.69,1511
25389,5,,1332.02,61.05,418
25389,3,,1332.02,84.87,122
25389,5,,1332.02,62.61,175
25390,5,,1330.92,78.83,530
25390,3,,1330.92,53.99,1478
25390,3,,1330.92,61.28,1759
25390,5,,1330.92,78.12,2408
25390,5,,1330.92,75.55,1337
25390,3,,1330.92,82.93,1624
25390,4,,1330.92,81.95,2189
25390,4,,1343.73,63.22,1978
25390,4,,1343.73,82.21,2137
25390,5,,1343.73,50.92,1067
25390,4,,1336.70,88.33,1567
25390,5,,1336.70,77.81,1849
25390,4,,1352.51,63.99,515
25390,5,,1352.51,85.41,743
25390,5,,1352.51,82.35,896
25390,3,,1332.02,50.54,577
25390,4,,1332.02,63.69,1511
25390,5,,1332.02,61.05,418
25390,4,,1332.02,84.87,122
25390,3,,1332.02,62.61,175
25391,5,,1330.92,78.83,530
25391,4,,1330.92,53.99,1478
25391,5,,1330.92,61.28,1759
25391,3,,1330.92,78.12,2408
25391,3,,1330.92,75.55,1337
25391,3,,1330.92,82.93,1624
25391,5,,1330.92,81.95,2189
25391,5,,1343.73,63.22,1978
25391,3,,1343.73,82.21,2137
25391,5,,1343.73,50.92,1067
25391,4,,1336.70,88.33,1567
25391,4,,1336.70,77.81,1849
25391,3,,1352.51,63.99,515
25391,3,,1352.51,85.41,743
25391,3,,1352.51,82.35,896
25391,3,,1332.02,50.54,577
25391,4,,1332.02,63.69,1511
25391,5,,1332.02,61.05,418
25391,3,,1332.02,84.87,122
25391,4,,1332.02,62.61,175
25392,4,,1330.92,78.83,530
25392,3,,1330.92,53.99,1478
25392,4,,1330.92,61.28,1759
25392,5,,1330.92,78.12,2408
25392,4,,1330.92,75.55,1337
25392,4,,1330.92,82.93,1624
25392,5,,1330.92,81.95,2189
25392,5,,1343.73,63.22,1978
25392,3,,1343.73,82.21,2137
25392,4,,1343.73,50.92,1067
25392,3,,1336.70,88.33,1567
25392,4,,1336.70,77.81,1849
25392,3,,1352.51,63.99,515
25392,4,,1352.51,85.41,743
25392,4,,1352.51,82.35,896
25392,5,,1332.02,50.54,577
25392,3,,1332.02,63.69,1511
25392,4,,1332.02,61.05,418
25392,5,,1332.02,84.87,122
25392,5,,1332.02,62.61,175
25393,3,,1330.92,78.83,530
25393,4,,1330.92,53.99,1478
25393,5,,1330.92,61.28,1759
25393,5,,1330.92,78.12,2408
25393,3,,1330.92,75.55,1337
25393,3,,1330.92,82.93,1624
25393,5,,1330.92,81.95,2189
25393,5,,1343.73,63.22,1978
25393,4,,1343.73,82.21,2137
25393,4,,1343.73,50.92,1067
25393,5,,1336.70,88.33,1567
25393,3,,1336.70,77.81,1849
25393,3,,1352.51,63.99,515
25393,5,,1352.51,85.41,743
25393,4,,1352.51,82.35,896
25393,5,,1332.02,50.54,577
25393,4,,1332.02,63.69,1511
25393,3,,1332.02,61.05,418
25393,3,,1332.02,84.87,122
25393,4,,1332.02,62.61,175
25394,3,,1330.92,78.83,530
25394,3,,1330.92,53.99,1478
25394,3,,1330.92,61.28,1759
25394,3,,1330.92,78.12,2408
25394,4,,1330.92,75.55,1337
25394,5,,1330.92,82.93,1624
25394,3,,1330.92,81.95,2189
25394,4,,1343.73,63.22,1978
25394,5,,1343.73,82.21,2137
25394,3,,1343.73,50.92,1067
25394,3,,1336.70,88.33,1567
25394,4,,1336.70,77.81,1849
25394,4,,1352.51,63.99,515
25394,4,,1352.51,85.41,743
25394,5,,1352.51,82.35,896
25394,5,,1332.02,50.54,577
25394,4,,1332.02,63.69,1511
25394,5,,1332.02,61.05,418
25394,4,,1332.02,84.87,122
25394,4,,1332.02,62.61,175
25395,5,,1330.92,78.83,530
25395,5,,1330.92,53.99,1478
25395,3,,1330.92,61.28,1759
25395,4,,1330.92,78.12,2408
25395,5,,1330.92,75.55,1337
25395,3,,1330.92,82.93,1624
25395,3,,1330.92,81.95,2189
25395,3,,1343.73,63.22,1978
25395,5,,1343.73,82.21,2137
25395,5,,1343.73,50.92,1067
25395,3,,1336.70,88.33,1567
25395,4,,1336.70,77.81,1849
25395,3,,1352.51,63.99,515
25395,4,,1352.51,85.41,743
25395,4,,1352.51,82.35,896
25395,3,,1332.02,50.54,577
25395,3,,1332.02,63.69,1511
25395,3,,1332.02,61.05,418
25395,3,,1332.02,84.87,122
25395,4,,1332.02,62.61,175
25396,4,,1330.92,78.83,530
25396,5,,1330.92,53.99,1478
25396,5,,1330.92,61.28,1759
25396,5,,1330.92,78.12,2408
25396,3,,1330.92,75.55,1337
25396,4,,1330.92,82.93,1624
25396,4,,1330.92,81.95,2189
25396,4,,1343.73,63.22,1978
25396,4,,1343.73,82.21,2137
25396,4,,1343.73,50.92,1067
25396,4,,1336.70,88.33,1567
25396,3,,1336.70,77.81,1849
25396,4,,1352.51,63.99,515
25396,4,,1352.51,85.41,743
25396,5,,1352.51,82.35,896
25396,5,,1332.02,50.54,577
25396,4,,1332.02,63.69,1511
25396,4,,1332.02,61.05,418
25396,3,,1332.02,84.87,122
25396,5,,1332.02,62.61,175
25397,3,,1330.92,78.83,530
25397,3,,1330.92,53.99,1478
25397,3,,1330.92,61.28,1759
25397,3,,1330.92,78.12,2408
25397,5,,1330.92,75.55,1337
25397,5,,1330.92,82.93,1624
25397,5,,1330.92,81.95,2189
